filename,dialogue_id,utterance_id,arousal,dominance,valence
dialogue_11_utterance_4.wav,11,4,0.01035602018237114,0.011818422004580498,0.0072257863357663155
dialogue_11_utterance_5.wav,11,5,0.009770449250936508,0.008859867230057716,0.009414170868694782
dialogue_11_utterance_6.wav,11,6,0.014239897951483727,0.006354945711791515,-0.013271152041852474
dialogue_11_utterance_7.wav,11,7,0.00925976037979126,0.010118835605680943,0.0023396119941025972
dialogue_11_utterance_8.wav,11,8,0.005886423401534557,0.0065889847464859486,-0.004117991775274277
dialogue_11_utterance_9.wav,11,9,0.006914672441780567,0.0074631087481975555,0.002421337878331542
dialogue_12_utterance_1.wav,12,1,-0.001617857487872243,0.003899970557540655,-0.002694313647225499
dialogue_12_utterance_10.wav,12,10,0.0007541188970208168,0.006738246418535709,0.0076574161648750305
dialogue_12_utterance_11.wav,12,11,0.022099610418081284,0.005569180473685265,-0.01621001958847046
dialogue_12_utterance_12.wav,12,12,0.006861718371510506,0.006336897611618042,-0.005012958310544491
dialogue_12_utterance_13.wav,12,13,0.018211618065834045,-0.00257736723870039,-0.012519133277237415
dialogue_12_utterance_14.wav,12,14,0.012678615748882294,0.004958250094205141,0.00015373039059340954
dialogue_12_utterance_15.wav,12,15,0.020547371357679367,0.0029644924215972424,0.003875728929415345
dialogue_12_utterance_16.wav,12,16,0.024266857653856277,-0.009026387706398964,-0.015239608474075794
dialogue_12_utterance_17.wav,12,17,0.012748435139656067,0.003149328986182809,-0.0012246386613696814
dialogue_12_utterance_2.wav,12,2,0.0002022627741098404,0.005255125463008881,-0.006824253126978874
dialogue_12_utterance_3.wav,12,3,0.02917484939098358,-0.013456916436553001,-0.02562800608575344
dialogue_12_utterance_4.wav,12,4,0.010366884991526604,0.009117730893194675,0.010161157697439194
dialogue_12_utterance_5.wav,12,5,0.006673962343484163,0.009346007369458675,0.009151515550911427
dialogue_12_utterance_6.wav,12,6,0.016277160495519638,0.005789186339825392,-0.011581657454371452
dialogue_12_utterance_7.wav,12,7,0.013361194171011448,0.0009212316945195198,-0.020488768815994263
dialogue_12_utterance_8.wav,12,8,0.00798594206571579,0.001373364357277751,-0.010376318357884884
dialogue_12_utterance_9.wav,12,9,0.013593190349638462,0.004362947773188353,0.02214295230805874
dialogue_13_utterance_1.wav,13,1,0.009097249247133732,0.0027133957482874393,0.003367203287780285
dialogue_13_utterance_10.wav,13,10,0.014334415085613728,0.00434198509901762,-0.004296340048313141
dialogue_13_utterance_11.wav,13,11,0.014054003171622753,0.008149527944624424,0.007373090833425522
dialogue_13_utterance_12.wav,13,12,0.006679896265268326,0.009230779483914375,-0.0009718772489577532
dialogue_13_utterance_13.wav,13,13,0.0001483936794102192,0.010995887219905853,0.002773305866867304
dialogue_13_utterance_14.wav,13,14,0.014076942577958107,0.0023786784149706364,0.005827614571899176
dialogue_13_utterance_15.wav,13,15,0.006507121957838535,0.0013926425017416477,0.010876676999032497
dialogue_13_utterance_2.wav,13,2,0.0047451527789235115,0.011006051674485207,-0.0008098263060674071
dialogue_13_utterance_3.wav,13,3,0.0075431931763887405,0.006147873587906361,0.002240170957520604
dialogue_13_utterance_4.wav,13,4,-0.002603539265692234,0.002976879710331559,0.0032567596063017845
dialogue_13_utterance_5.wav,13,5,0.024719810113310814,0.0006250254227779806,0.0012733086477965117
dialogue_13_utterance_6.wav,13,6,0.013783687725663185,0.0020559863187372684,-0.003582896664738655
dialogue_13_utterance_7.wav,13,7,0.015338556841015816,0.004046131391078234,-0.005532377399504185
dialogue_13_utterance_8.wav,13,8,0.012502981349825859,0.0003147739917039871,0.010419989004731178
dialogue_13_utterance_9.wav,13,9,0.005001901648938656,0.007101975381374359,-0.003193078562617302
dialogue_14_utterance_1.wav,14,1,0.006734286900609732,0.003171208081766963,-0.005987859331071377
dialogue_14_utterance_10.wav,14,10,0.004096227698028088,0.008490444160997868,-0.001032128231599927
dialogue_14_utterance_11.wav,14,11,0.005255840718746185,0.0034921711776405573,-0.0016737438272684813
dialogue_14_utterance_12.wav,14,12,0.02408050373196602,0.0027538614813238382,0.0020830780267715454
dialogue_14_utterance_13.wav,14,13,0.00856068730354309,0.01205681636929512,0.005709696561098099
dialogue_14_utterance_14.wav,14,14,0.01046479307115078,0.010404710657894611,0.008536412380635738
dialogue_14_utterance_2.wav,14,2,-0.0025883601047098637,0.005749614909291267,0.001966699957847595
dialogue_14_utterance_3.wav,14,3,0.013642518781125546,0.0028098439797759056,0.0034519671462476254
dialogue_14_utterance_4.wav,14,4,0.021948598325252533,-0.0077271126210689545,-0.012543383054435253
dialogue_14_utterance_5.wav,14,5,0.012408796697854996,0.0058256154879927635,-0.0017117480747401714
dialogue_14_utterance_6.wav,14,6,0.0073566557839512825,0.004919086582958698,-0.0025145835243165493
dialogue_14_utterance_7.wav,14,7,0.017779886722564697,0.0006941657047718763,-0.009633082896471024
dialogue_14_utterance_8.wav,14,8,0.013364464975893497,0.0041092075407505035,0.002871030941605568
dialogue_14_utterance_9.wav,14,9,0.00045802630484104156,0.01028760802000761,0.006525969132781029
dialogue_15_utterance_1.wav,15,1,0.001574893482029438,0.001594429137185216,-0.0016579192597419024
dialogue_15_utterance_10.wav,15,10,0.009284226223826408,0.008113807998597622,0.009107271209359169
dialogue_15_utterance_11.wav,15,11,0.005234631709754467,-0.0005542533472180367,-0.011033112183213234
dialogue_15_utterance_12.wav,15,12,0.003702983260154724,0.0066242278553545475,0.007370616775006056
dialogue_15_utterance_13.wav,15,13,0.019316555932164192,0.008849447593092918,0.013589991256594658
dialogue_15_utterance_14.wav,15,14,0.0024740714579820633,0.009968427941203117,-0.0038903693202883005
dialogue_15_utterance_15.wav,15,15,0.004956378601491451,0.009019233286380768,0.019090622663497925
dialogue_15_utterance_2.wav,15,2,0.007571708410978317,0.0030363821424543858,-0.0027258119080215693
dialogue_15_utterance_3.wav,15,3,0.00916375033557415,0.005759722087532282,-0.0027740425430238247
dialogue_15_utterance_4.wav,15,4,0.008073733188211918,0.001579447416588664,0.0023115752264857292
dialogue_15_utterance_5.wav,15,5,0.00490216538310051,0.008432119153439999,-0.00697955721989274
dialogue_15_utterance_6.wav,15,6,0.019985975697636604,0.0009521464817225933,0.010041422210633755
dialogue_15_utterance_7.wav,15,7,0.007216177880764008,0.0008010901510715485,0.002838677493855357
dialogue_15_utterance_8.wav,15,8,0.0032674241811037064,0.005839625373482704,0.006308687385171652
dialogue_15_utterance_9.wav,15,9,0.005006799940019846,0.0062912385910749435,0.0019870703108608723
dialogue_16_utterance_1.wav,16,1,-0.0032441806979477406,0.0020358762703835964,-0.008493071421980858
dialogue_16_utterance_10.wav,16,10,0.017797140404582024,0.004135552793741226,-0.005491669289767742
dialogue_16_utterance_11.wav,16,11,0.010343070141971111,0.004822847433388233,0.006739553529769182
dialogue_16_utterance_12.wav,16,12,0.011284209787845612,-0.004619800020009279,0.009546821936964989
dialogue_16_utterance_13.wav,16,13,0.013739719986915588,0.00017703708726912737,0.007135087624192238
dialogue_16_utterance_14.wav,16,14,-0.003648713231086731,-0.0033742787782102823,0.015426279976963997
dialogue_16_utterance_2.wav,16,2,0.01182998064905405,0.0022160951048135757,-0.0001710804644972086
dialogue_16_utterance_3.wav,16,3,-0.0008334377780556679,0.00018470664508640766,-0.006467439234256744
dialogue_16_utterance_4.wav,16,4,-0.004613959696143866,-0.01101236417889595,0.000693401787430048
dialogue_16_utterance_5.wav,16,5,0.022211652249097824,-0.005279553588479757,-0.019588148221373558
dialogue_16_utterance_6.wav,16,6,0.01309349574148655,-0.0004987348802387714,0.010004302486777306
dialogue_16_utterance_7.wav,16,7,0.00183914415538311,0.0037367299664765596,0.007537276484072208
dialogue_16_utterance_8.wav,16,8,-0.0010599186643958092,0.006173938047140837,-0.0039037871174514294
dialogue_16_utterance_9.wav,16,9,0.014029638841748238,0.008735420182347298,0.0017246007919311523
dialogue_17_utterance_1.wav,17,1,-0.011707018129527569,0.006106261629611254,0.0008041325490921736
dialogue_17_utterance_10.wav,17,10,0.015636855736374855,-0.004321638029068708,0.004923734813928604
dialogue_17_utterance_11.wav,17,11,0.0028440067544579506,0.004911037161946297,0.005298797506839037
dialogue_17_utterance_12.wav,17,12,-0.004021697677671909,0.013293088413774967,0.0037431097589433193
dialogue_17_utterance_13.wav,17,13,0.004169597290456295,0.0026016896590590477,0.006869068369269371
dialogue_17_utterance_2.wav,17,2,0.014088364318013191,0.006070220842957497,-0.0056503466330468655
dialogue_17_utterance_3.wav,17,3,-0.002690752036869526,0.0075043789111077785,-0.0006433043163269758
dialogue_17_utterance_4.wav,17,4,0.014748797751963139,0.0013277465477585793,-0.013420982286334038
dialogue_17_utterance_5.wav,17,5,0.016759075224399567,-0.00047312211245298386,0.0058853719383478165
dialogue_17_utterance_6.wav,17,6,0.010826786048710346,-0.009057620540261269,-0.024357788264751434
dialogue_17_utterance_7.wav,17,7,0.004796248394995928,0.009459128603339195,0.018880272284150124
dialogue_17_utterance_8.wav,17,8,0.012708807364106178,0.010634250938892365,0.016028322279453278
dialogue_17_utterance_9.wav,17,9,0.00795648992061615,0.009301358833909035,0.0036189728416502476
dialogue_18_utterance_1.wav,18,1,-0.0005065021105110645,0.008508983068168163,-0.007523501291871071
dialogue_18_utterance_10.wav,18,10,0.015246409922838211,0.005217480473220348,0.010284410789608955
dialogue_18_utterance_11.wav,18,11,0.0002457541413605213,0.006344345398247242,-0.004222748335450888
dialogue_18_utterance_12.wav,18,12,0.00039839791133999825,0.010981380939483643,-0.0038879665080457926
dialogue_18_utterance_13.wav,18,13,0.015933582559227943,0.0010449833935126662,-0.00120187783613801
dialogue_18_utterance_14.wav,18,14,0.003770829178392887,0.009369507431983948,0.009617364034056664
dialogue_18_utterance_15.wav,18,15,0.010618960484862328,0.002732869703322649,1.1504394933581352e-05
dialogue_18_utterance_16.wav,18,16,0.014930225908756256,0.0070295752957463264,-0.0033827717415988445
dialogue_18_utterance_2.wav,18,2,5.8516860008239746e-05,0.0033772115129977465,0.0032402840442955494
dialogue_18_utterance_3.wav,18,3,0.009380788542330265,-0.005976175423711538,-0.014683794230222702
dialogue_18_utterance_4.wav,18,4,0.0073048705235123634,0.0022725891321897507,0.0009575395379215479
dialogue_18_utterance_5.wav,18,5,0.004151273984462023,0.0070807067677378654,-0.0040113190189003944
dialogue_18_utterance_6.wav,18,6,0.015459943562746048,-0.005219046957790852,-0.004869610071182251
dialogue_18_utterance_7.wav,18,7,0.011068951338529587,0.003192078322172165,-0.008389035239815712
dialogue_18_utterance_8.wav,18,8,0.00872603990137577,0.0026395723689347506,-0.008523737080395222
dialogue_18_utterance_9.wav,18,9,0.013812695629894733,0.0030339735094457865,-0.012620601803064346
dialogue_19_utterance_1.wav,19,1,-0.002543679904192686,0.01617218554019928,0.0036585750058293343
dialogue_19_utterance_10.wav,19,10,0.014109726995229721,-0.0026349679101258516,0.004819681402295828
dialogue_19_utterance_11.wav,19,11,0.0122718820348382,0.006058389320969582,0.004363587126135826
dialogue_19_utterance_12.wav,19,12,0.015153172425925732,0.006536776199936867,0.011599971912801266
dialogue_19_utterance_13.wav,19,13,0.021299060434103012,0.00809545535594225,0.013180877082049847
dialogue_19_utterance_14.wav,19,14,0.0043775774538517,0.0012698830105364323,0.008230751380324364
dialogue_19_utterance_2.wav,19,2,0.010733561590313911,0.00464222114533186,0.0050710816867649555
dialogue_19_utterance_3.wav,19,3,0.009090574458241463,0.002190900966525078,0.014205798506736755
dialogue_19_utterance_4.wav,19,4,0.026835527271032333,0.001316533423960209,0.011592422612011433
dialogue_19_utterance_5.wav,19,5,0.01991017907857895,0.001321200281381607,0.003496243618428707
dialogue_19_utterance_6.wav,19,6,0.010740512050688267,0.0066063073463737965,0.004484459757804871
dialogue_19_utterance_7.wav,19,7,-0.0024750949814915657,-0.0018509370274841785,0.0001121502136811614
dialogue_19_utterance_8.wav,19,8,0.004940052516758442,0.0049016596749424934,-0.014222130179405212
dialogue_19_utterance_9.wav,19,9,0.023041410371661186,0.0069643245078623295,0.014468762092292309
dialogue_1_utterance_1.wav,1,1,0.002231203718110919,0.0007841510232537985,-0.013933063484728336
dialogue_1_utterance_10.wav,1,10,0.001395990140736103,0.008723611012101173,0.011610531248152256
dialogue_1_utterance_11.wav,1,11,0.01810585707426071,0.0004137572832405567,-0.013504253700375557
dialogue_1_utterance_12.wav,1,12,0.001400727778673172,-0.0008025562856346369,-0.0040314653888344765
dialogue_1_utterance_13.wav,1,13,0.006779113784432411,0.0033878153190016747,0.013367654755711555
dialogue_1_utterance_2.wav,1,2,0.002955812029540539,-0.00048609916120767593,-0.017272235825657845
dialogue_1_utterance_3.wav,1,3,0.004537137225270271,0.004067452158778906,-0.0015624347142875195
dialogue_1_utterance_4.wav,1,4,0.007009817287325859,0.004925494082272053,-0.015837550163269043
dialogue_1_utterance_5.wav,1,5,0.015234619379043579,-0.005331476218998432,-0.02219580113887787
dialogue_1_utterance_6.wav,1,6,0.010513393208384514,-0.003353331470862031,-0.022136997431516647
dialogue_1_utterance_7.wav,1,7,0.01580134406685829,-0.008679588325321674,-0.024409864097833633
dialogue_1_utterance_8.wav,1,8,0.0010527055710554123,0.008354325778782368,-0.02716078981757164
dialogue_1_utterance_9.wav,1,9,0.0017107818275690079,0.005872548557817936,-0.00030566961504518986
dialogue_20_utterance_1.wav,20,1,0.009063943289220333,0.007116295862942934,-0.002176824025809765
dialogue_20_utterance_10.wav,20,10,0.010455980896949768,0.00012875208631157875,-0.0019129596184939146
dialogue_20_utterance_11.wav,20,11,-0.002677992917597294,0.008400088176131248,0.010788347572088242
dialogue_20_utterance_12.wav,20,12,0.023624522611498833,0.0011451500467956066,0.012011581100523472
dialogue_20_utterance_13.wav,20,13,0.0030569741502404213,0.004640855360776186,7.435481529682875e-05
dialogue_20_utterance_14.wav,20,14,0.010877948254346848,0.005324356257915497,0.01987525075674057
dialogue_20_utterance_15.wav,20,15,0.015360580757260323,0.0016373067628592253,0.0028413960244506598
dialogue_20_utterance_2.wav,20,2,0.01093186903744936,0.006543492432683706,0.001859005307778716
dialogue_20_utterance_3.wav,20,3,0.01765608787536621,-0.0028751492500305176,-0.01783672347664833
dialogue_20_utterance_4.wav,20,4,0.01106208749115467,0.005235777236521244,0.0024965121410787106
dialogue_20_utterance_5.wav,20,5,0.019144896417856216,0.0007241144776344299,-0.012980565428733826
dialogue_20_utterance_6.wav,20,6,0.005956137552857399,0.0013325659092515707,-0.002645591739565134
dialogue_20_utterance_7.wav,20,7,0.008968132548034191,0.0038892091251909733,0.00994174461811781
dialogue_20_utterance_8.wav,20,8,0.009122559800744057,0.0018304407130926847,-0.0022284083534032106
dialogue_20_utterance_9.wav,20,9,0.0020220547448843718,-0.0006192652508616447,-0.008849918842315674
dialogue_2_utterance_1.wav,2,1,-0.00395577447488904,-0.005307408049702644,-0.014994138851761818
dialogue_2_utterance_10.wav,2,10,0.0030265063978731632,0.010129416361451149,0.0008560537826269865
dialogue_2_utterance_11.wav,2,11,0.0045636435970664024,-0.010121488012373447,-0.024150900542736053
dialogue_2_utterance_12.wav,2,12,0.004886317998170853,0.006038915365934372,0.005853420589119196
dialogue_2_utterance_13.wav,2,13,0.005383213050663471,0.004887834191322327,-0.005835365504026413
dialogue_2_utterance_14.wav,2,14,-0.006293588317930698,0.0009064753539860249,-0.004601858556270599
dialogue_2_utterance_15.wav,2,15,0.011598430573940277,0.0015622335486114025,0.013211933895945549
dialogue_2_utterance_2.wav,2,2,-0.00212543411180377,0.0013756528496742249,-0.009393313899636269
dialogue_2_utterance_3.wav,2,3,0.018705405294895172,-0.009671198204159737,-0.015654195100069046
dialogue_2_utterance_4.wav,2,4,0.009090838022530079,0.007277215830981731,-0.016330882906913757
dialogue_2_utterance_5.wav,2,5,-0.0009371815249323845,0.003658463479951024,-0.0010487862164154649
dialogue_2_utterance_6.wav,2,6,0.022829003632068634,-0.00385810574516654,-0.008439548313617706
dialogue_2_utterance_7.wav,2,7,0.005365998018532991,0.00041760201565921307,-0.018504705280065536
dialogue_2_utterance_8.wav,2,8,0.017238883301615715,0.0004202143754810095,-0.0018596057780086994
dialogue_2_utterance_9.wav,2,9,-0.004324615001678467,0.0004830276593565941,-0.013993257656693459
dialogue_3_utterance_1.wav,3,1,0.006008671596646309,-0.0005552372895181179,-0.009349050931632519
dialogue_3_utterance_10.wav,3,10,0.008306777104735374,-0.00636591762304306,-0.012314599938690662
dialogue_3_utterance_11.wav,3,11,-0.005315542221069336,0.00042645656503736973,0.005225931294262409
dialogue_3_utterance_12.wav,3,12,0.016406554728746414,-0.007398117333650589,-0.014127489179372787
dialogue_3_utterance_13.wav,3,13,0.010133519768714905,0.0003450775984674692,0.007060708478093147
dialogue_3_utterance_14.wav,3,14,0.00620245561003685,0.004855736158788204,0.010179489850997925
dialogue_3_utterance_15.wav,3,15,0.006297321058809757,0.0009705376578494906,0.0045660026371479034
dialogue_3_utterance_2.wav,3,2,-0.007140824571251869,0.007763184607028961,0.003767114132642746
dialogue_3_utterance_3.wav,3,3,-0.004782829433679581,0.003265902167186141,-0.00694759376347065
dialogue_3_utterance_4.wav,3,4,0.0045713987201452255,0.004957437980920076,-0.0008345822570845485
dialogue_3_utterance_5.wav,3,5,0.012971512973308563,-0.013545001856982708,-0.02221214398741722
dialogue_3_utterance_6.wav,3,6,-0.0023131989873945713,-0.00014745770022273064,-0.010546938516199589
dialogue_3_utterance_7.wav,3,7,0.018274784088134766,-0.009929176419973373,-0.02859513647854328
dialogue_3_utterance_8.wav,3,8,-0.004084339831024408,0.011122526600956917,-0.004900509491562843
dialogue_3_utterance_9.wav,3,9,0.018019936978816986,-0.0008945674635469913,0.008769214153289795
dialogue_4_utterance_1.wav,4,1,0.009201510809361935,0.005975400097668171,0.001455620862543583
dialogue_4_utterance_10.wav,4,10,0.005056293681263924,0.016867849975824356,0.00956366304308176
dialogue_4_utterance_11.wav,4,11,0.0034865066409111023,0.006084791850298643,-0.0025792522355914116
dialogue_4_utterance_12.wav,4,12,0.005480123218148947,0.004934132564812899,0.0033177118748426437
dialogue_4_utterance_13.wav,4,13,0.019047189503908157,0.0034286845475435257,0.013777608051896095
dialogue_4_utterance_14.wav,4,14,-0.0023116134107112885,0.002653899136930704,0.0038900012150406837
dialogue_4_utterance_15.wav,4,15,-0.0003469279035925865,0.008061423897743225,0.010529871098697186
dialogue_4_utterance_2.wav,4,2,-0.0005697552114725113,0.008157008327543736,-0.003255487186834216
dialogue_4_utterance_3.wav,4,3,0.005426917225122452,0.006972764153033495,-0.01211560145020485
dialogue_4_utterance_4.wav,4,4,0.006406307220458984,0.007447143085300922,0.0013469697441905737
dialogue_4_utterance_5.wav,4,5,0.01092375349253416,0.006760264281183481,0.005999698769301176
dialogue_4_utterance_6.wav,4,6,0.011376067996025085,0.0047991834580898285,0.004611702635884285
dialogue_4_utterance_7.wav,4,7,0.013183210045099258,0.0006212643347680569,-0.009375343099236488
dialogue_4_utterance_8.wav,4,8,0.014120928011834621,0.002716595074161887,-0.02277427166700363
dialogue_4_utterance_9.wav,4,9,0.018750937655568123,0.007002463564276695,0.01708804816007614
dialogue_5_utterance_1.wav,5,1,-0.011471448466181755,0.010238029062747955,-0.005154033191502094
dialogue_5_utterance_10.wav,5,10,0.0025762757286429405,0.004764195531606674,0.0011304966174066067
dialogue_5_utterance_11.wav,5,11,0.002858010120689869,0.011475772596895695,0.00579391373321414
dialogue_5_utterance_12.wav,5,12,0.01488365326076746,0.008987128734588623,0.01166885532438755
dialogue_5_utterance_13.wav,5,13,0.006267336197197437,0.0061917840503156185,0.00014904944691807032
dialogue_5_utterance_14.wav,5,14,-0.0054314318113029,0.0018324069678783417,-0.0018468049820512533
dialogue_5_utterance_15.wav,5,15,0.01440606452524662,-0.0007917978800833225,0.016030751168727875
dialogue_5_utterance_16.wav,5,16,0.0070723798125982285,0.001569446176290512,0.014521680772304535
dialogue_5_utterance_2.wav,5,2,0.01989159546792507,0.004041504114866257,0.012058674357831478
dialogue_5_utterance_3.wav,5,3,0.002567464951425791,0.006643409375101328,0.000651051988825202
dialogue_5_utterance_4.wav,5,4,0.008619418367743492,0.00526717584580183,-0.014338450506329536
dialogue_5_utterance_5.wav,5,5,0.014516406692564487,0.014083639718592167,0.0022714773658663034
dialogue_5_utterance_6.wav,5,6,0.0020367582328617573,0.008780993521213531,-0.003204775508493185
dialogue_5_utterance_7.wav,5,7,0.004287451505661011,0.011706460267305374,0.00525591429322958
dialogue_5_utterance_8.wav,5,8,0.025663476437330246,-0.0038610328920185566,0.002381202531978488
dialogue_5_utterance_9.wav,5,9,0.019121821969747543,0.0019307006150484085,0.017266813665628433
dialogue_6_utterance_1.wav,6,1,-0.003648079000413418,0.012400494888424873,-0.003710332326591015
dialogue_6_utterance_10.wav,6,10,0.0061743734404444695,0.014583500102162361,0.006744640879333019
dialogue_6_utterance_11.wav,6,11,0.005355376284569502,0.0016936343163251877,-0.0013710232451558113
dialogue_6_utterance_12.wav,6,12,0.0022295070812106133,0.007400858215987682,-0.005995973013341427
dialogue_6_utterance_13.wav,6,13,0.011486707255244255,0.005577061325311661,-0.008727485314011574
dialogue_6_utterance_14.wav,6,14,0.009061593562364578,0.0129040302708745,0.004005223512649536
dialogue_6_utterance_15.wav,6,15,0.0014535048976540565,0.006014465354382992,-0.0033266411628574133
dialogue_6_utterance_2.wav,6,2,0.010597171261906624,0.002201871480792761,-0.010187319479882717
dialogue_6_utterance_3.wav,6,3,0.019403450191020966,0.0050452700816094875,-0.008693152107298374
dialogue_6_utterance_4.wav,6,4,0.012813303619623184,-0.0024752235040068626,-0.017901010811328888
dialogue_6_utterance_5.wav,6,5,0.007105985190719366,0.007636022288352251,-0.006411388516426086
dialogue_6_utterance_6.wav,6,6,0.00845810305327177,-0.0012084483169019222,-0.000953279435634613
dialogue_6_utterance_7.wav,6,7,0.005226287059485912,0.008140798658132553,0.0012439026031643152
dialogue_6_utterance_8.wav,6,8,0.021301424130797386,0.008316714316606522,-0.010348447598516941
dialogue_6_utterance_9.wav,6,9,0.010580342262983322,-0.004842899739742279,-0.024043075740337372
dialogue_7_utterance_1.wav,7,1,0.012159924954175949,0.005893070250749588,0.002163439989089966
dialogue_7_utterance_10.wav,7,10,0.010639235377311707,0.008204902522265911,0.0015070214867591858
dialogue_7_utterance_11.wav,7,11,0.01851559430360794,-0.006002611946314573,0.006845726165920496
dialogue_7_utterance_12.wav,7,12,0.006938038859516382,0.0020686201751232147,0.004063066095113754
dialogue_7_utterance_13.wav,7,13,0.01735462248325348,-0.0010761534795165062,0.008006937801837921
dialogue_7_utterance_14.wav,7,14,0.0031074555590748787,-0.00038787396624684334,0.014573841355741024
dialogue_7_utterance_15.wav,7,15,0.007374434731900692,0.0006299233064055443,0.022035498172044754
dialogue_7_utterance_16.wav,7,16,0.0056265429593622684,0.006838194560259581,0.02726127952337265
dialogue_7_utterance_2.wav,7,2,0.014029177837073803,0.002638227306306362,0.011563282459974289
dialogue_7_utterance_3.wav,7,3,0.012253780849277973,-0.003891369793564081,-0.017959188669919968
dialogue_7_utterance_4.wav,7,4,0.01760377548635006,-0.005658862181007862,-0.016667546704411507
dialogue_7_utterance_5.wav,7,5,0.0025294178631156683,0.0013302238658070564,-0.016796531155705452
dialogue_7_utterance_6.wav,7,6,0.009940840303897858,0.00813795905560255,-0.003433594712987542
dialogue_7_utterance_7.wav,7,7,0.007994105108082294,0.007716308813542128,0.0005011782050132751
dialogue_7_utterance_8.wav,7,8,0.014569911174476147,0.006221423856914043,0.008841612376272678
dialogue_7_utterance_9.wav,7,9,0.0025231018662452698,0.007089386694133282,-0.0025140447542071342
dialogue_8_utterance_1.wav,8,1,-0.01151738315820694,0.00656710471957922,0.002992691472172737
dialogue_8_utterance_10.wav,8,10,0.005947427824139595,0.00774476770311594,0.0023477207869291306
dialogue_8_utterance_11.wav,8,11,0.0037121400237083435,0.008541794493794441,-0.0008292212150990963
dialogue_8_utterance_12.wav,8,12,-0.010905258357524872,0.0051816534250974655,0.0017707981169223785
dialogue_8_utterance_13.wav,8,13,0.01478485856205225,0.009991880506277084,0.012222849763929844
dialogue_8_utterance_14.wav,8,14,0.005801773630082607,0.014774849638342857,0.003913781139999628
dialogue_8_utterance_15.wav,8,15,0.004243562929332256,0.014286782592535019,0.007773405406624079
dialogue_8_utterance_16.wav,8,16,0.012752372771501541,0.0027789813466370106,0.00509085226804018
dialogue_8_utterance_17.wav,8,17,0.013351576402783394,0.013380070216953754,0.02053733356297016
dialogue_8_utterance_2.wav,8,2,0.018355397507548332,0.002132160123437643,-0.008810818195343018
dialogue_8_utterance_3.wav,8,3,0.016140075400471687,-0.009198206476867199,-0.033288225531578064
dialogue_8_utterance_4.wav,8,4,-0.0001629367470741272,0.00045035057701170444,0.0018220979254692793
dialogue_8_utterance_5.wav,8,5,0.007853817194700241,0.004205684643238783,-0.004189817234873772
dialogue_8_utterance_6.wav,8,6,0.013518244959414005,0.008970344439148903,0.00394541397690773
dialogue_8_utterance_7.wav,8,7,0.020626483485102654,-0.009213512763381004,-0.023888424038887024
dialogue_8_utterance_8.wav,8,8,0.009534048847854137,0.002020282205194235,-0.009453436359763145
dialogue_8_utterance_9.wav,8,9,0.007200548890978098,0.007641307078301907,0.005365130491554737
dialogue_9_utterance_1.wav,9,1,-0.008417656645178795,0.010509400628507137,-0.0034146499820053577
dialogue_9_utterance_10.wav,9,10,0.004083765670657158,0.005470571108162403,-0.0028689494356513023
